NUMBER	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
6023	-1	z10-15	nircam6	0.03446197	0.01825781	0.002572128381944479	0.001722211803829058	0.009161881	0.01173581	-0.00013819623698462194	0.0018990714802630964	0.1928521	0.02851895	0.002215714754314326	0.0006025451290135857	0.1585222	0.03414177	0.001780398274171455	0.0007165150100893358	0.921156	0.02945504	0.01877793762950936	0.000621865716417001	0.7400045	0.02436379	0.015318265839188371	0.0005966120552512079	0.1287791	0.02567373	0.0036916290879485483	0.0006828440400138074	0.1879336	0.05585907	0.007493455378901924	0.0015570726814129433	-0.0525853	0.04545305	0.0	0.0
6760	-1	z10-15	nircam6	-0.002314305	0.01355078	0.0009174151052122585	0.001722651440187809	-0.006845988	0.008710212	-0.0011369888941803101	0.001899555554808666	0.01862081	0.02116651	0.0010544063594700704	0.0006026987968671751	0.102399	0.02533971	0.0030018240034063383	0.0007166975079086172	0.2682492	0.02186127	0.008594069451569883	0.0006220241913450145	0.1571914	0.01808259	0.00529989679449921	0.0005967643298185653	0.1501194	0.01905481	0.00544095720070336	0.0006830182391661063	-0.001297584	0.0414581	0.0007356907633962578	0.0015574696165687424	0.4658721	0.03373485	0.0	0.0
7973	-1	z10-15	nircam6	0.05584387	0.01503325	0.005585781245107082	0.001725720796134563	-0.018878	0.009663113	-0.0019130030623261164	0.0019029410995394266	-0.07268654	0.02348213	-0.0025764786751814647	0.0006037731761605664	0.08004001	0.02811189	0.0005273651581653017	0.0007179749926435864	0.1954666	0.0242529	0.003573239333977919	0.0006231327390032259	0.08958269	0.02006083	0.0032877340538615863	0.0005978278490355537	0.11686	0.02113941	0.0027522448270418626	0.0006842353497227112	0.3675735	0.04599363	0.013390739108817835	0.0015602454275333699	-0.01306211	0.03742545	0.0	0.0
9406	-1	z10-15	nircam6	-0.003530385	0.01063011	0.001669744675225477	0.00172045441533184	-0.001735512	0.006832853	-0.0011404258433011082	0.0018971335943004312	-0.03693427	0.01660438	-0.0007814945837226334	0.0006019304575992287	0.01899611	0.0198781	0.0005060250111902147	0.0007157837318036121	0.09824924	0.01714939	0.004940129608906716	0.0006212310398670651	0.1110055	0.01418515	0.005862048244158892	0.000596003257326092	0.1169402	0.01494782	0.005687070591062666	0.0006821472434046121	0.2098515	0.03252241	0.011749068639389328	0.0015554835732267639	0.06500863	0.02646379	0.0	0.0
9959	-1	z10-15	nircam6	-0.01488253	0.01705793	-0.004877947039575501	0.001726597754976493	-0.002678134	0.01096455	0.00032387603881334947	0.0019039074623776297	0.03295066	0.02664472	-0.00043616300971013563	0.0006040794753223583	0.2957556	0.03189801	0.008451891001703694	0.0007183394734787097	0.3785129	0.02751929	0.008891404151065587	0.000623449170967331	0.2038967	0.02276263	0.005037245691631003	0.0005981314971373259	0.1171229	0.02398648	0.003892339785392208	0.0006845827693803858	0.3165635	0.05218808	0.009434909329821245	0.0015610375883912389	0.2568951	0.04246593	0.0	0.0
10050	-1	z10-15	nircam6	0.03147741	0.01436049	-0.0004985856940768736	0.001724406514809455	-0.009512598	0.009230676	-0.0016326200992985616	0.0019014910591007505	0.0008533256	0.02243127	0.000338523284775818	0.0006033129500088387	-0.1717584	0.02685384	-0.0039503441925392915	0.0007174277565874621	0.08241802	0.02316755	0.0024527887067862524	0.0006226578321111072	0.1222117	0.01916308	0.003566525660181064	0.0005973722267107383	0.1526495	0.0201934	0.0032709153000519504	0.0006837140571283786	0.3975831	0.04393535	0.010051406722531698	0.0015590563315197013	0.3253607	0.03575061	0.0	0.0
10226	-1	z10-15	nircam6	-0.01666299	0.01127493	0.0012260578772849708	0.0017230899196087742	-0.005048097	0.007247335	-0.002090737611096936	0.0019000396293542355	-0.03917167	0.0176116	-0.0022713246369057225	0.0006028524647207642	0.007464436	0.02108391	-0.0008210970714097582	0.0007168802631296182	0.00929335	0.01818967	0.0009404549593216386	0.0006221826662730278	0.02502071	0.01504562	0.0003123920257948062	0.0005969163040416087	0.02296655	0.01585456	0.0016265973070005277	0.0006831921121027641	0.1813819	0.03449522	0.007426649927185185	0.001557866209833796	0.2441452	0.02806909	0.0	0.0
10511	-1	z10-15	nircam6	-0.007213509	0.01127493	-0.0025351040589109224	0.001722211803829058	-0.01662255	0.007247335	-0.0024824192159310834	0.0018990714802630964	-0.001057321	0.0176116	0.0007521067080531574	0.0006025451290135857	0.02191819	0.02108391	0.0016387892328710634	0.0007165150100893358	0.01834252	0.01818967	0.0006591303706906587	0.000621865716417001	0.03472823	0.01504562	0.0025252283183202252	0.0005966120552512079	0.06835672	0.01585456	0.0015456214508641245	0.0006828440400138074	0.4399904	0.03449522	0.016425357949059652	0.0015570726814129433	-0.05342655	0.02806909	0.0	0.0
10878	-1	z10-15	nircam6	0.007957635	0.0146526	0.0010018857939386807	0.001722211803829058	-0.0072851	0.009418437	-0.0011184442146746204	0.0018990714802630964	-0.01718466	0.02288755	-0.0006986437700941167	0.0006025451290135857	-0.02626889	0.02740008	-0.0006657644000207877	0.0007165150100893358	0.09487246	0.0236388	0.0025096213894261112	0.000621865716417001	0.1530123	0.01955288	0.004606383752087708	0.0005966120552512079	0.1674451	0.02060415	0.00539894062614139	0.0006828440400138074	0.6546934	0.04482904	0.022367661852374026	0.0015570726814129433	0.6450188	0.03647782	0.0	0.0
11924	-1	z10-15	nircam6	0.01387658	0.01879156	-0.0021475414699161344	0.0017235283990297392	0.04737554	0.01207889	0.004150898541385984	0.0019005237038998049	0.06351933	0.02935266	0.0009615780190848118	0.0006030058734380069	0.6432875	0.03513986	0.008674322123782337	0.0007170627609488996	0.4518505	0.03031612	0.009101184042293507	0.0006223411412010413	0.4638045	0.02507604	0.007291479942719991	0.000597068278264652	0.225694	0.02642427	0.003810094297980998	0.000683365985039422	0.111969	0.05749204	0.0036912302741494295	0.0015582631449895948	0.2375527	0.04678181	0.0	0.0
